priority_score,source_id,source_name,filename,page,year,region,country,metric,value,unit,scenario,quote,note,confidence,candidate_id,promote,reviewer,review_note,corrected_year,corrected_region,corrected_country,corrected_metric,corrected_value,corrected_unit,corrected_scenario,corrected_confidence
38,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,80,2025,,China,electricity_generation_twh,561.0,TWh,low,"5% in 2025 (+503 TWh). Growth was below the average annual rate of 6.7% between 2020 and 2024 despite slightly higher cooling demand than in 2024 and GDP growth similar to recent years. China’s clean generation growth (+561 TWh, +15%) was sufficient to meet all the additional demand in 2025. Wind and solar alone added 474 TWh (+26%), covering 94% of China’s demand growth in 2025. Solar remained the dominant force reshaping China’s electricity",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_80_2025_china_electricity_generat_913b0e1f9b,,,,,,,,,,,
38,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,80,2025,,China,electricity_generation_twh,474.0,TWh,high,"e slightly higher cooling demand than in 2024 and GDP growth similar to recent years. China’s clean generation growth (+561 TWh, +15%) was sufficient to meet all the additional demand in 2025. Wind and solar alone added 474 TWh (+26%), covering 94% of China’s demand growth in 2025. Solar remained the dominant force reshaping China’s electricity mix. Solar generation increased by 336 TWh in 2025 (+40%). Over the last five years, solar generatio",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_80_2025_china_electricity_generat_8fade875c2,,,,,,,,,,,
38,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,80,2025,,China,electricity_generation_twh,336.0,TWh,historical,"the additional demand in 2025. Wind and solar alone added 474 TWh (+26%), covering 94% of China’s demand growth in 2025. Solar remained the dominant force reshaping China’s electricity mix. Solar generation increased by 336 TWh in 2025 (+40%). Over the last five years, solar generation has been growing at an average annual rate of 35%. The magnitude of China’s solar growth is unprecedented. China added more solar generation in 2025 (+336 TWh)",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_80_2025_china_electricity_generat_527872f757,,,,,,,,,,,
38,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,80,2025,,China,electricity_generation_twh,503.0,TWh,low,"China's electricity demand increased by 5% in 2025 (+503 TWh). Growth was below the average annual rate of 6.7% between 2020 and 2024 despite slightly higher cooling demand than in 2024 and GDP growth similar to recent years. China’s clean generation growth (+561 TWh, +15%) was s",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_80_2025_china_electricity_generat_2e9e3619fc,,,,,,,,,,,
38,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,68,2025,,Japan,electricity_generation_twh,13.0,TWh,low,"Russia also recorded a decline in gas generation in 2025, falling by 13 TWh (-2.3%), the first decline since 2020. This was driven by lower electricity demand in 2025 due to a milder winter than in 2024 and signs of an economic slowdown. Japan’s gas generation fell by 8.5 TWh (-2.4%), marking t",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_68_2025_japan_electricity_generat_053a47ed4c,,,,,,,,,,,
38,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,64,2025,,Germany,electricity_generation_twh,12.0,TWh,low,"r wind farm project. In 2024, temporary wind conditions in Australia's late autumn and winter reduced the output of wind farms. However, conditions improved in 2025. By contrast, wind generation fell in the EU in 2025 (-12 TWh) owing to unusually low wind speeds in some major markets, particularly in the first half of 2025. Weaker wind conditions led to Germany’s wind generation falling (-5.6 TWh), as well as Spain’s (-3.4 TWh). Sweden, Polan",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_64_2025_germany_electricity_gener_f64e092853,,,,,,,,,,,
38,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,55,2025,,India,total_electricity_demand_twh,49.0,TWh,low,"India recorded its third-lowest rate of electricity demand growth in the last 20 years at 2.4% (+49 TWh). On average, India’s electricity demand grew by 5.6% annually over the period from 2006 to 2025. Mild temperatures significantly reduced cooling demand in India in 2025, compared with 2024, while a slowdown in industri",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_55_2025_india_total_electricity_d_d7405718d6,,,,,,,,,,,
38,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,21,2025,,India,electricity_generation_twh,49.0,TWh,low,"lar, such as rooftop installations, is becoming increasingly important and added an estimated 22 TWh in 2025. The surge in clean power coincided with the third-lowest increase in electricity demand in the last decade at 49 TWh (+2.4%), leading to a stark departure from the prevailing trend of growing fossil generation in India. In each of the previous four years, demand had grown by more than 100 TWh. Mild weather conditions substantially red",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_21_2025_india_electricity_generat_a04f55a9a5,,,,,,,,,,,
38,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,19,2025,,China,electricity_generation_twh,561.0,TWh,low,"the lowest electricity demand increase in China this century (+19 TWh, +0.3%). In contrast, the fall in 2025 occurred despite continued strong growth in electricity demand of 503 TWh (+5.0%), as clean generation grew by 561 TWh (+15%). Solar and wind were the largest contributors. Solar grew by 336 TWh, an astonishing 40% rise compared to 2024 output, while wind increased by 138 TWh (+14%). Solar alone met two-thirds of the increase in China’s",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_19_2025_china_electricity_generat_bcfa576cc0,,,,,,,,,,,
38,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,19,2025,,China,electricity_generation_twh,19.0,TWh,low,"neration falls for first time since 2015 as solar power booms China’s fossil generation fell for the first time since 2015, when an economic downturn led to the lowest electricity demand increase in China this century (+19 TWh, +0.3%). In contrast, the fall in 2025 occurred despite continued strong growth in electricity demand of 503 TWh (+5.0%), as clean generation grew by 561 TWh (+15%). Solar and wind were the largest contributors. Solar g",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_19_2025_china_electricity_generat_13bb0d1cf5,,,,,,,,,,,
38,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,19,2025,,China,electricity_generation_twh,503.0,TWh,low,"since 2015, when an economic downturn led to the lowest electricity demand increase in China this century (+19 TWh, +0.3%). In contrast, the fall in 2025 occurred despite continued strong growth in electricity demand of 503 TWh (+5.0%), as clean generation grew by 561 TWh (+15%). Solar and wind were the largest contributors. Solar grew by 336 TWh, an astonishing 40% rise compared to 2024 output, while wind increased by 138 TWh (+14%). Solar al",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_19_2025_china_electricity_generat_08e591670b,,,,,,,,,,,
38,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,103,2025,,Japan,total_electricity_demand_twh,13.4,TWh,high,"Japan’s electricity demand increased by 1.3% (+13.4 TWh) in 2025, slightly higher than the 1.0% increase in 2024. In 2025, Japan experienced both the hottest summer on record and a cold winter. According to Ember's analysis of temperature data, an estimated 10 TWh of the cou",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_103_2025_japan_total_electricity__3821d40526,,,,,,,,,,,
38,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,103,2025,,Japan,electricity_generation_twh,178.0,TWh,low,"TWh (-2.4%), while coal increased by 2.5 TWh (+0.8%). Electricity demand has been relatively stable in Japan over the past ten years, with no net change from 2015 to 2025. Over the same period, clean generation rose by 178 TWh, displacing an equal amount of fossil generation. Japan’s low-carbon generation has been rising steadily since a sharp fall after the 2011 Fukushima nuclear incident, which led to the shutdown of all the country’s nucle",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_103_2025_japan_electricity_genera_b8081a1016,,,,,,,,,,,
38,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,103,2025,,Japan,electricity_generation_twh,8.5,TWh,low,"ment has increased slightly in recent years. The country added 570 MW of new wind capacity in 2025, following on from 510 MW in 2024. Fossil generation in Japan declined in 2025 (-4.9 TWh, -0.7%). Gas generation fell by 8.5 TWh (-2.4%), while coal increased by 2.5 TWh (+0.8%). Electricity demand has been relatively stable in Japan over the past ten years, with no net change from 2015 to 2025. Over the same period, clean generation rose by 178",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_103_2025_japan_electricity_genera_89d933b86b,,,,,,,,,,,
