source_id,source_name,filename,page,year,region,country,metric,value,unit,scenario,quote,note,confidence
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,366,2035,global,,data_center_electricity_demand_twh,640.0,TWh,estimate,"In the CPS, electricity generation to supply data centres more than triples from around 200 terawatt-hours (TWh) today to 640 TWh by 2035 (Figure 8.7). Natural gas-fired generation increases the most of any source to meet new data centre demand, rising 260 TWh to 2035, much of it before 2030. This increase reflects continued growth for natural gas",Extracted from text; review source page before publication.,low
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,366,2035,global,,data_center_electricity_demand_twh,260.0,TWh,estimate,"n to supply data centres more than triples from around 200 terawatt-hours (TWh) today to 640 TWh by 2035 (Figure 8.7). Natural gas-fired generation increases the most of any source to meet new data centre demand, rising 260 TWh to 2035, much of it before 2030. This increase reflects continued growth for natural gas and is largely achieved by operating existing, grid-connected gas-fired power plants more often. Some developers also plan to co-l",Extracted from text; review source page before publication.,low
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,366,2035,,United States,electricity_generation_twh,70.0,TWh,estimate,"supply, particularly after 2030, when several hyper-scalers are expected to commission small modular reactors to provide power direct to new data centres. As a result, nuclear generation for data centres rises by about 70 TWh by 2035. US technology companies already have plans to finance more than 25 gigawatts of small modular reactors, although most of this capacity is not expected to materialise until after 2035. By 2035, natural gas is an",Extracted from text; review source page before publication.,low
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,366,2025,,United States,electricity_generation_twh,70.0,TWh,base,"the United States, followed by renewables and nuclear, around 20% each, and coal at 7%. These projections differ from those in the base case in the April 2025 Energy and AI report on the level of demand: they add nearly 70 TWh of additional annual electricity generation dedicated to data centres by 2035. They also differ on how demand will be met: the supply mix in our revised analysis shows a significant upward revision for natural gas and a",Extracted from text; review source page before publication.,low
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,366,2035,global,,data_center_electricity_demand_twh,640.0,TWh,estimate,"In the CPS, electricity generation to supply data centres more than triples from around | 200 terawatt-hours (TWh) today to 640 TWh by 2035 (Figure 8.7). Natural gas-fired | generation increases the most of any source to meet new data centre demand, rising | 260 TWh to 2035, much of it before 2030. This increase reflects continued growth for | natur",Extracted from table; review source page before publication.,medium
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,366,2035,global,,electricity_generation_twh,260.0,TWh,estimate,"upply data centres more than triples from around | 200 terawatt-hours (TWh) today to 640 TWh by 2035 (Figure 8.7). Natural gas-fired | generation increases the most of any source to meet new data centre demand, rising | 260 TWh to 2035, much of it before 2030. This increase reflects continued growth for | natural gas and is largely achieved by operating existing, grid-connected gas-fired power | plants more often. Some developers also plan to",Extracted from table; review source page before publication.,medium
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,366,2035,,United States,electricity_generation_twh,70.0,TWh,estimate,"y, particularly after 2030, | when several hyper-scalers are expected to commission small modular reactors to | provide power direct to new data centres. As a result, nuclear generation for data centres | rises by about 70 TWh by 2035. US technology companies already have plans to finance | more than 25 gigawatts of small modular reactors, although most of this capacity is not | expected to materialise until after 2035. | By 2035, natural gas",Extracted from table; review source page before publication.,medium
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,366,2025,global,,electricity_generation_twh,70.0,TWh,base,"ited States, followed by renewables and nuclear, around 20% each, and | coal at 7%. | These projections differ from those in the base case in the April 2025 Energy and AI report | on the level of demand: they add nearly 70 TWh of additional annual electricity | generation dedicated to data centres by 2035. They also differ on how demand will be | met: the supply mix in our revised analysis shows a significant upward revision for natural | gas",Extracted from table; review source page before publication.,medium
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,384,2024,global,,total_electricity_demand_twh,166.0,TWh,estimate,") in the summer. As temperatures rise further, cooling degree days – a measure of cooling needs - are projected to increase by 10% by 2035. Electricity demand for space cooling nearly doubled between 2010 and 2024, from 166 TWh to over 300 TWh today: cooling now accounts for about a quarter of overall electricity demand in the region. Electricity consumption patterns are strongly influenced by the weather, especially in the summer season. When",Extracted from text; review source page before publication.,low
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,384,2024,global,,total_electricity_demand_twh,300.0,TWh,estimate,"As temperatures rise further, cooling degree days – a measure of cooling needs - are projected to increase by 10% by 2035. Electricity demand for space cooling nearly doubled between 2010 and 2024, from 166 TWh to over 300 TWh today: cooling now accounts for about a quarter of overall electricity demand in the region. Electricity consumption patterns are strongly influenced by the weather, especially in the summer season. When temperatures ar",Extracted from text; review source page before publication.,low
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,398,2024,global,,electricity_generation_twh,1660.0,TWh,low,"e new nuclear projects may slow. Its overall focus may increasingly shift toward renewables and next-generation technologies. Reflecting these strategies and policies, electricity demand in the region increases to about 1 660 TWh in the STEPS and to just over 1 670 TWh in the CPS by 2040 from around 1 460 TWh in 2024. In the STEPS, the transport sector is responsible for over 35% of electricity demand growth. In the CPS, demand growth is led by",Extracted from text; review source page before publication.,low
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,398,2024,global,,electricity_generation_twh,1670.0,TWh,historical,"rall focus may increasingly shift toward renewables and next-generation technologies. Reflecting these strategies and policies, electricity demand in the region increases to about 1 660 TWh in the STEPS and to just over 1 670 TWh in the CPS by 2040 from around 1 460 TWh in 2024. In the STEPS, the transport sector is responsible for over 35% of electricity demand growth. In the CPS, demand growth is led by the buildings sector, which accounts for",Extracted from text; review source page before publication.,low
